unq:name@System.system_id,unq:name,ls_from_star,blackmarket,max_pad_size,market,shipyard,modified,outfitting,rearm,refuel,repair,planetary
'INDJIBANDI','Bigourdan Dock',4013,'N','M','Y','N','2015-06-14 15:09:40','N','N','Y','N','N'
'INDJIBANDI','Takamizawa City',3989,'Y','L','Y','Y','2015-10-10 16:22:35','Y','Y','Y','Y','N'
'INDJIBANDI','Von Zach Port',4014,'N','M','Y','N','2015-06-14 15:09:55','N','N','Y','Y','N'
'INDJIGAN','Nicollier Vision',1562,'N','M','Y','N','2016-01-09 15:04:54','Y','Y','Y','Y','N'
'INDJIGAN','Wisoff Prospect',571,'N','L','Y','N','2016-01-09 14:50:07','Y','Y','Y','Y','Y'
'INDJIN','Hopkins Legacy',0,'Y','M','Y','N','2015-10-10 16:22:35','Y','Y','Y','N','N'
'INDRA','Currie Station',6541,'Y','M','Y','N','2015-10-17 17:00:07','N','N','Y','Y','N'
'INDRA','Ellis Dock',1273,'Y','M','Y','N','2015-10-17 06:54:25','Y','Y','Y','Y','N'
'INDRA','Oramus Hub',0,'?','L','Y','N','2015-12-29 21:02:10','Y','?','?','?','?'
'INDRA','Wakata Dock',87,'Y','L','Y','Y','2015-10-17 06:54:39','Y','Y','Y','Y','N'
'INDRACHIT','Chertovsky Dock',276580,'Y','M','Y','N','2015-10-10 16:22:35','N','N','Y','Y','N'
'INDRACHIT','Hickam Hub',380,'Y','L','Y','Y','2015-10-10 16:22:35','Y','Y','Y','Y','N'
'INDRACHIT','Ibold Keep',4076,'N','L','N','N','2015-12-23 17:57:47','Y','Y','Y','Y','Y'
'INDRACHIT','MacDonald Holdings',259980,'N','L','Y','N','2016-01-07 11:28:00','Y','Y','Y','Y','Y'
'INDRACHIT','Melotte Dock',260094,'Y','M','Y','N','2015-08-24 19:25:38','N','N','Y','Y','N'
'INDRACHIT','Nomen Vision',276627,'Y','M','N','N','2015-06-08 22:53:15','N','Y','Y','Y','N'
'INDRACHIT','Shirazi Orbital',637,'N','L','Y','Y','2015-06-21 23:18:03','Y','Y','Y','Y','N'
'INDRACHIT','Wood Port',914,'Y','M','Y','N','2015-10-10 16:22:35','N','N','Y','N','N'
'INDRACHIT','Zarnecki Vision',501,'N','L','Y','Y','2015-06-08 22:51:23','Y','Y','Y','Y','N'
'INDRAJANGU','Larson Dock',0,'Y','M','N','N','2015-10-10 16:22:35','N','Y','Y','Y','N'
'INDRAJANGU','Sladek Plant',0,'N','M','Y','N','2015-10-10 16:22:35','Y','Y','Y','Y','N'
'INDRAMASCI','Hilbert Platform',968,'N','M','Y','N','2015-06-21 23:19:23','N','N','Y','Y','N'
'INDRAMASCI','Shepard Settlement',184153,'N','M','N','N','2015-10-10 16:22:35','N','N','Y','Y','N'
'INDRAS','Kimbrough Station',436,'N','L','Y','Y','2015-10-22 15:10:47','Y','Y','Y','Y','N'
'INDRAS','Wakata Port',327,'Y','L','Y','Y','2015-10-22 15:10:37','Y','Y','Y','Y','N'
'INDRASENO','McMonagle Station',130,'Y','L','Y','Y','2015-05-13 13:34:00','Y','Y','Y','Y','N'
'INDRASENO','Murray Dock',74690,'N','M','Y','N','2015-05-13 13:34:01','N','Y','Y','Y','N'
'INDRASENO','Voss Dock',165,'Y','M','Y','N','2015-05-13 13:34:00','Y','Y','Y','N','N'
'INDRASIANS','Carter Ring',72729,'N','L','Y','Y','2016-01-08 11:43:27','Y','Y','Y','Y','N'
'INDRI','Ingstad Orbital',3672,'N','M','N','N','2015-12-05 16:17:32','Y','Y','N','Y','N'
'INDRI','Jones Penal Colony',0,'?','L','?','N','2015-12-28 17:32:03','Y','?','?','?','?'
'INDRI','Kanwar Works',0,'?','L','Y','N','2015-12-26 14:57:46','Y','?','?','?','?'
'INDRI','Reed Landing',3599,'N','M','Y','N','2015-05-13 13:23:16','N','N','N','Y','N'
'INDRI','Shelley Mines',3732,'N','L','Y','Y','2015-05-31 02:01:53','Y','Y','Y','Y','N'
'INDRIA','Hughes-Fulford Beacon',157,'Y','M','Y','N','2015-06-04 23:02:27','Y','Y','Y','N','N'
'INDRIA','Kaku Camp',204,'Y','M','N','N','2015-06-04 23:10:45','N','Y','Y','Y','N'
'INDRIANS','Herreshoff Point',0,'?','?','Y','?','2016-01-09 07:50:00','?','?','?','?','?'
'INDRIANS','Hill Station',2056,'N','M','Y','N','2015-05-02 02:00:20','Y','Y','Y','Y','N'
'INDRIANS','Silves Port',1034,'N','L','Y','Y','2015-05-02 02:00:20','Y','Y','Y','Y','N'
'INDRIANS','Watts Dock',1037,'N','M','Y','N','2015-10-10 16:22:36','N','N','Y','N','N'
'INDRUNDJARA','Cabana Hangar',666,'Y','M','Y','N','2016-01-01 14:46:35','N','N','Y','Y','N'
'INDRUNDJARA','Ellis Penal Colony',5520,'N','L','Y','N','2016-01-01 14:47:05','Y','Y','Y','Y','Y'
'INGAMAN','Hill Orbital',34,'N','L','Y','Y','2015-06-21 23:24:15','Y','Y','Y','Y','N'
'INGAMBA','Ayers Orbital',141,'Y','L','Y','Y','2015-10-10 16:22:36','Y','Y','Y','Y','N'
'INGAMBA','Hansteen Hub',83,'N','L','Y','Y','2015-06-21 23:28:25','Y','Y','Y','Y','N'
'INGAMBA','Marcy Vision',57,'N','L','Y','Y','2015-06-21 23:28:25','Y','Y','Y','Y','N'
'INGARIKO','Clervoy Platform',693,'N','M','Y','N','2015-08-29 13:02:08','Y','N','Y','Y','N'
'INGARIKO','Whitson Point',704,'N','M','Y','N','2015-08-29 13:02:29','Y','N','Y','Y','N'
'INGGALE','Whitney Station',3297,'N','L','Y','Y','2015-03-13 21:48:28','Y','Y','Y','Y','N'
'INGGARDA','Marriott Outpost',0,'N','M','Y','N','2015-10-10 16:22:36','Y','N','Y','Y','N'
'INGGUROMAL','Betancourt Plant',0,'?','?','Y','?','2016-01-01 22:56:03','?','?','?','?','?'
'INGGUROMAL','Cogswell Hangar',477,'N','M','Y','N','2015-04-20 10:48:06','N','N','N','Y','N'
'INGGUROMAL','Nikitin Bastion',3049,'N','L','Y','N','2015-12-23 17:58:05','Y','Y','Y','Y','?'
'INGGUROMAL','Spielberg Hub',356,'N','M','Y','N','2015-10-10 16:22:36','N','Y','Y','Y','N'
'INGUI','Aitken Mines',1190,'N','M','N','N','2015-11-30 01:11:51','N','Y','Y','Y','N'
'INGUI','Phillips Terminal',930,'N','L','Y','Y','2015-11-30 01:11:04','Y','Y','Y','Y','N'
'INGUI','Schomburg Mines',1190,'N','M','N','N','2015-11-30 01:12:02','N','N','N','N','N'
'INGWAZ','Check Hub',588,'N','M','Y','N','2015-06-11 10:36:08','Y','Y','Y','N','N'
'INGWAZ','Ilyushin Landing',1849,'N','L','Y','N','2016-01-11 10:38:23','Y','Y','Y','Y','Y'
'INGWAZ','Sei Vision',1393,'N','L','Y','Y','2015-06-12 02:02:34','Y','Y','Y','Y','N'
'INGWAZ','Stromgren Arsenal',2459,'?','L','Y','N','2015-12-31 13:14:51','Y','Y','Y','Y','Y'
'INHEIMAGNI','Morgan Terminal',11,'Y','L','Y','Y','2015-10-14 10:36:14','Y','Y','Y','Y','N'
'INHEIMAGNI','Popov Hub',65787,'N','M','Y','N','2015-11-29 03:02:28','N','N','Y','N','N'
'INHEIMAGNI','Springer Gateway',65793,'N','M','Y','N','2015-11-29 00:53:33','N','Y','Y','Y','N'
'INHERDIS','Fedden Colony',0,'N','M','Y','N','2015-10-10 16:22:36','N','N','Y','N','N'
'INHERDIS','Flettner Dock',0,'N','M','N','N','2015-10-10 16:22:36','N','N','Y','Y','N'
'INHERETII','Hoften Enterprise',0,'Y','L','Y','Y','2015-10-10 16:22:36','Y','Y','Y','Y','N'
'INHERETII','Lucretius Station',0,'N','M','Y','N','2015-10-10 16:22:36','N','N','Y','N','N'
'INHERS','Hoyle Vision',0,'?','L','?','N','2016-01-08 19:43:28','Y','?','?','?','Y'
'INHERS','Tereshkova Hub',2357,'Y','L','Y','Y','2015-08-29 14:34:54','Y','Y','Y','Y','N'
'INHERSEKU','Hart Beacon',0,'N','M','Y','N','2015-10-10 16:22:36','N','N','Y','Y','N'
'INHERSEKU','Soddy Port',0,'N','M','Y','N','2015-10-10 16:22:36','Y','Y','Y','Y','N'
'INHERTH','Ban Vision',637,'N','M','Y','N','2015-10-14 00:17:53','Y','N','Y','Y','N'
'INHERTH','Westphal Prospect',0,'N','M','Y','N','2015-10-10 16:22:36','N','N','Y','N','N'
'INING','Bailey Enterprise',136,'N','M','Y','N','2015-05-13 11:41:57','Y','Y','Y','Y','N'
'INING','Bombelli Dock',1903,'N','L','Y','Y','2015-12-25 21:30:10','Y','Y','Y','Y','N'
'INING','Carstensz Port',2036,'Y','M','Y','N','2015-12-25 21:34:56','Y','Y','Y','N','N'
'INING','Clark Enterprise',55,'N','L','Y','Y','2015-05-02 02:00:21','Y','Y','Y','Y','N'
'INING','Emshwiller Terminal',91,'N','M','Y','N','2015-05-13 13:27:30','N','Y','Y','Y','N'
'INING','Gloss Terminal',221,'N','L','Y','Y','2015-10-10 16:22:36','Y','Y','Y','Y','N'
'INING','Katzenstein Orbital',91,'N','M','Y','N','2015-05-13 11:41:57','N','N','Y','Y','N'
'INING','Przhevalsky Enterprise',74,'N','M','Y','N','2015-05-13 08:53:57','N','N','Y','Y','N'
'INING','Shaara Terminal',40,'N','L','Y','Y','2015-05-13 11:41:57','Y','Y','Y','Y','N'
'INING DUN','Howard Mine',291000,'N','M','Y','N','2015-03-19 00:03:34','N','N','Y','Y','N'
'INING DUN','Otto Platform',290000,'N','M','Y','N','2015-03-18 23:45:30','N','N','Y','Y','N'
'ININO','Klink Dock',572,'Y','L','Y','Y','2015-05-02 02:00:21','Y','Y','Y','Y','N'
'ININOHIMA','Skjellerup Terminal',321,'N','L','Y','Y','2015-05-01 06:37:06','Y','Y','Y','Y','N'
'INKTASA','Gregory Silo',0,'?','L','Y','N','2015-12-24 01:29:01','Y','?','?','?','?'
'INKTASA','Huygens City',27,'Y','M','Y','N','2015-10-10 16:22:36','N','Y','Y','Y','N'
'INKTASA','Lovell Hub',27,'N','M','Y','N','2015-10-10 16:22:36','Y','Y','Y','Y','N'
'INKTASA','Oleskiw Station',16,'N','L','Y','Y','2015-10-10 16:22:36','Y','Y','Y','Y','N'
'INKTEHIT','Karman Vision',52,'N','L','Y','Y','2015-05-02 02:00:21','Y','Y','Y','Y','N'
'INKTEHIT','Lemonnier Station',63,'Y','M','Y','N','2015-05-13 12:09:27','Y','Y','Y','Y','N'
'INKTEHIT','Porco Port',3642,'N','M','Y','N','2015-05-13 12:09:27','N','N','Y','Y','N'
'INKTOMECANE','Bulgakov Dock',0,'Y','M','Y','N','2015-10-10 16:22:37','N','Y','Y','Y','N'
'INMUTHA','Abernathy Gateway',59,'N','L','Y','Y','2015-06-21 23:21:30','Y','Y','Y','Y','N'
'INMUTHA','Bujold Orbital',112,'N','L','Y','Y','2015-06-04 00:32:31','Y','Y','Y','Y','N'
'INMUTHA','Mitropoulos City',74,'N','L','Y','Y','2015-06-21 23:21:30','Y','Y','Y','Y','N'
'INMUTHA','North Port',44,'N','M','Y','N','2015-06-21 23:21:30','N','N','Y','Y','N'
'INMUTINTIEN','Brule Mines',100,'N','M','Y','N','2015-08-08 11:40:31','Y','N','Y','Y','N'
'INMUTINTIEN','Effinger Port',679,'N','M','Y','N','2015-10-10 16:22:37','N','Y','Y','Y','N'
'INOVAE','Clark Settlement',63,'Y','M','Y','N','2015-10-10 16:22:37','N','N','Y','Y','N'
'INOVAE','Navigator Holdings',727,'N','M','Y','N','2015-10-10 16:22:37','N','N','Y','Y','N'
'INOVAE','Ryman Station',705,'N','L','Y','Y','2015-06-21 23:21:00','Y','Y','Y','Y','N'
'INOVANDAR','Laird Silo',0,'?','L','Y','N','2015-12-28 23:56:02','Y','?','?','?','?'
'INOVANDAR','Moskowitz Beacon',0,'?','?','Y','?','2016-01-02 18:56:15','?','?','?','?','?'
'INOVANDAR','Smith Terminal',53,'N','L','Y','Y','2015-12-28 23:30:00','Y','Y','Y','Y','N'
'INOVANDAR','Vasquez de Coronado''s Inheritance',0,'?','L','Y','N','2015-12-28 23:47:24','Y','?','?','?','?'
'INOVII','Lubin Installation',0,'N','M','Y','N','2015-10-10 16:22:37','N','N','Y','Y','N'
'INOVII','Rozhdestvensky City',0,'N','M','Y','N','2015-10-10 16:22:37','Y','Y','Y','Y','N'
'INOVIK','Bartlett Orbital',398,'N','M','Y','N','2015-09-07 03:53:17','N','Y','Y','Y','N'
'INOVIK','Dias Ring',421,'Y','M','Y','N','2015-10-10 16:22:37','Y','Y','Y','N','N'
'INOVIK','Gaspar de Lemos Hub',1294,'N','L','Y','Y','2015-09-07 04:13:39','Y','Y','Y','Y','N'
'INOVIT','Archimedes Horizons',0,'N','M','Y','N','2015-10-10 16:22:37','Y','Y','Y','Y','N'
'INSUBI','Sternberg Mine',0,'Y','M','Y','N','2015-10-10 16:22:37','N','Y','Y','Y','N'
'INSUBII','Leeuwenhoek Hub',0,'N','L','Y','Y','2015-10-10 16:22:37','Y','Y','Y','Y','N'
'INTEC','Henson Survey',0,'N','M','Y','N','2015-10-10 16:22:37','Y','N','Y','Y','N'
'INTENER','Cleve Settlement',0,'N','M','Y','N','2015-10-10 16:22:37','N','Y','Y','Y','N'
'INTENER','Gunn Colony',0,'N','M','Y','N','2015-10-10 16:22:37','N','N','Y','Y','N'
'INTES','Tanner Horizons',59168,'Y','L','Y','Y','2015-09-12 13:22:03','Y','Y','Y','Y','N'
'INTI','Andreas Gateway',3303,'N','M','Y','N','2015-05-13 08:26:14','N','N','Y','Y','N'
'INTI','Artsebarsky Dock',1942,'N','L','Y','Y','2015-05-13 12:04:47','Y','Y','Y','Y','N'
'INTI','Baturin Hub',1567,'N','L','Y','Y','2015-10-10 16:22:37','Y','Y','Y','Y','N'
'INTI','Cori Dock',2602,'N','L','Y','Y','2015-05-13 12:04:47','Y','Y','Y','Y','N'
'INTI','Godwin Port',641,'Y','M','Y','N','2015-05-13 12:04:47','Y','Y','Y','N','N'
'INTI','Kovalevsky Dock',205812,'N','L','Y','Y','2015-05-13 12:04:47','Y','Y','Y','Y','N'
'INTI','Murdoch City',3296,'N','M','Y','N','2015-05-13 12:04:47','N','N','Y','Y','N'
'INTI','Murray Hub',830,'N','M','Y','N','2015-05-13 12:04:47','N','N','Y','Y','N'
'INTI','Noli Beacon',0,'?','L','Y','N','2016-01-02 17:56:21','Y','?','?','?','Y'
'INTI','Reiter Ring',521,'Y','M','Y','N','2015-05-02 02:00:21','Y','Y','Y','N','N'
'INUPIAT','Ray Platform',0,'N','M','Y','N','2015-10-10 16:22:37','N','N','Y','Y','N'
'INUPIAT','Smeaton Landing',0,'N','M','Y','N','2015-10-10 16:22:37','Y','Y','Y','Y','N'
'INUPIATES','Ashman Station',24,'N','L','Y','Y','2015-03-20 23:21:05','Y','Y','Y','Y','N'
'INUPIATES','Jordan''s Claim',32,'N','L','Y','N','2015-12-27 02:27:55','Y','Y','Y','Y','?'
'INUPIATES','Rankin Terminal',290,'N','M','N','N','2015-05-01 06:42:43','N','N','Y','Y','N'
'INUPIATES','Wolszczan Terminal',43,'N','M','Y','N','2015-03-18 06:51:16','N','Y','Y','Y','N'
'INUPINIE','Baillaud Keep',0,'?','L','Y','N','2016-01-11 14:26:23','Y','?','?','?','Y'
'INUPINIE','Naburimannu Survey',19,'N','M','Y','N','2015-10-10 16:22:37','N','N','N','N','N'
'INUPINIE','Schwabe Vision',35,'N','M','?','N','2015-10-10 16:22:37','Y','Y','Y','Y','N'
'IOTA AQUARII','Miyasaka Dock',4891,'N','M','Y','N','2015-06-28 11:38:20','N','N','Y','Y','N'
'IOTA CRUCIS','Drebbel Terminal',0,'Y','L','Y','Y','2015-10-10 16:22:37','Y','Y','Y','Y','N'
'IOTA CRUCIS','Lawson Enterprise',0,'N','M','N','N','2015-10-10 16:22:37','Y','N','Y','Y','N'
'IOTA ERIDANI','Fowler Survey',425,'N','M','Y','N','2015-10-10 16:22:37','N','N','Y','Y','N'
'IOTA ERIDANI','Hipparchus Terminal',567,'N','M','Y','N','2015-06-21 23:03:43','N','N','Y','Y','N'
'IOTA HOROLOGII','Bernard Colony',1332,'Y','M','Y','N','2015-10-10 16:22:37','N','N','Y','N','N'
'IOTA HOROLOGII','Bessemer Station',757,'N','M','N','N','2015-05-01 06:43:41','N','Y','Y','Y','N'
'IOTA HOROLOGII','Dirac Refinery',434,'N','M','Y','N','2015-03-24 14:59:35','N','N','Y','Y','N'
'IOTA HYDRI','Babcock Vision',15175,'N','L','Y','Y','2015-05-17 13:22:27','Y','Y','Y','Y','N'
'IOTA HYDRI','Iben Hub',1097,'N','L','Y','Y','2015-06-21 23:23:43','Y','Y','Y','Y','N'
'IOTA HYDRI','Pavlou Prospect',0,'?','?','Y','?','2016-01-07 19:04:02','?','?','?','?','?'
'IOTA PAVONIS','Delany City',0,'N','M','Y','N','2015-10-10 16:22:38','N','N','Y','Y','N'
'IOTA PAVONIS','Koontz Base',0,'?','L','Y','N','2015-12-24 11:47:48','Y','?','?','?','?'
'IOTA PERSEI','Walker City',458,'N','L','Y','Y','2015-10-10 16:22:38','Y','Y','Y','Y','N'
'IOTA PICTORIS A','Barmin Dock',2493,'N','L','Y','Y','2015-07-05 23:19:58','Y','Y','Y','Y','N'
'IOTA PICTORIS A','Faber Installation',3654,'N','M','Y','N','2015-07-05 22:50:15','N','N','Y','Y','N'
'IOTA PICTORIS A','Johnson Laboratory',0,'N','L','N','N','2016-01-04 15:33:44','Y','Y','Y','Y','Y'
'IOTA PICTORIS B','Ryle Base',4061,'N','M','Y','N','2015-07-25 13:50:08','N','N','Y','Y','N'
'IOTA PISCIUM','Virts City',3878,'Y','L','Y','Y','2015-10-10 16:22:38','Y','Y','Y','Y','N'
'IOTA TRIANGULI AUSTRALIS','Efremov Dock',0,'Y','M','N','N','2015-10-10 16:22:38','N','Y','Y','Y','N'
'IOTA TRIANGULI AUSTRALIS','Shapiro Plant',0,'N','M','Y','N','2015-10-10 16:22:38','N','N','Y','Y','N'
'IOTA TUCANAE','Barr Mines',0,'N','L','Y','Y','2015-10-10 16:22:38','Y','Y','Y','Y','N'
'IOTA TUCANAE','Rigaux Colony',0,'N','M','N','N','2015-10-10 16:22:38','N','N','Y','Y','N'
'IOTA TUCANAE','Tanaka Vision',0,'N','M','Y','N','2015-10-10 16:22:38','N','N','Y','Y','N'
'IOTA-1 NORMAE','Curie Settlement',0,'N','M','Y','N','2015-10-10 16:22:38','N','N','Y','Y','N'
'IOTA-1 NORMAE','Zhen Port',0,'N','M','Y','N','2015-10-10 16:22:38','Y','N','Y','Y','N'
'IOTA-2 FORNACIS','Bosch Horizons',2800,'N','M','Y','N','2015-03-13 21:48:28','Y','Y','Y','Y','N'
'IPET','Galilei Ring',0,'Y','M','Y','N','2015-10-10 16:22:38','Y','Y','Y','N','N'
'IPET','Meitner City',0,'N','L','Y','Y','2015-10-10 16:22:38','Y','Y','Y','Y','N'
'IPETAE','Alcala Station',0,'Y','M','N','N','2015-10-10 16:22:38','N','Y','Y','Y','N'
'IPETAE','Wellman Vision',0,'Y','M','Y','N','2015-10-10 16:22:38','N','N','Y','Y','N'
'IPETE','Hernandez Stop',6115,'N','M','Y','N','2015-08-03 05:57:11','Y','Y','Y','Y','N'
'IPETERAI','Crown Camp',4002,'N','M','Y','N','2015-06-22 10:59:52','Y','N','Y','Y','N'
'IPETES','Liebig Survey',0,'N','M','Y','N','2015-10-10 16:22:38','Y','N','Y','Y','N'
'IPILA','Williamson Settlement',0,'N','M','Y','N','2015-10-10 16:22:38','Y','N','Y','Y','N'
'IPILARS','Hambly Depot',0,'N','M','Y','N','2015-10-10 16:22:38','N','N','Y','N','N'
'IPILLKE','Bulleid Dock',90,'Y','L','Y','Y','2015-05-02 02:00:21','Y','Y','Y','Y','N'
'IPILYAK','Jeschke Dock',87,'N','M','Y','N','2015-12-18 09:08:21','Y','Y','Y','N','N'
'IPILYAK','Sakers Outpost',86,'N','M','N','N','2015-09-06 13:47:20','N','N','Y','Y','N'
'IPILYAQA','Bracewell Ring',970,'N','M','Y','N','2015-05-02 02:00:21','N','N','Y','N','N'
'IPILYAQA','Furuta Orbital',644,'N','L','Y','Y','2015-05-02 02:00:21','Y','Y','Y','Y','N'
'IPILYAQA','Rolland Market',645,'Y','L','?','N','2015-12-23 21:16:27','Y','Y','Y','Y','?'
'IPTERA','Dunbar Beacon',0,'N','M','Y','N','2015-10-10 16:22:38','N','N','Y','Y','N'
'IPTEROD','Asprin Terminal',30,'N','M','Y','N','2015-10-10 16:22:38','Y','N','N','Y','N'
'IPTEROD','Friesner Prospect',42,'N','M','Y','N','2015-05-09 16:12:06','N','N','Y','Y','N'
'IPTEROD','Vinge Vision',17,'N','L','Y','Y','2015-05-02 02:00:21','Y','Y','Y','Y','N'
'IPTET','Helffrich Ring',885,'N','M','Y','N','2015-05-13 08:45:33','N','Y','Y','Y','N'
'IPTET','Villarceau Vision',714,'N','L','Y','Y','2015-05-02 02:00:21','Y','Y','Y','Y','N'
'IRANADHISA','Corte-Real Market',528,'N','L','Y','Y','2015-10-10 16:22:38','Y','Y','Y','Y','N'
'IRANADHISA','Haldeman Dock',1822,'N','L','Y','Y','2015-05-01 16:32:16','Y','Y','Y','Y','N'
'IRANADHISA','Kingsmill Port',373,'N','M','Y','N','2015-05-01 16:23:41','N','N','Y','Y','N'
'IRANADHISA','Lefschetz Orbital',1301,'N','M','Y','N','2015-05-01 16:42:30','N','N','Y','Y','N'
'IRANDAN','Binnie Ring',0,'Y','M','Y','N','2015-10-10 16:22:38','Y','Y','Y','Y','N'
'IRANDAN','Glazkov Terminal',0,'N','L','Y','Y','2015-10-10 16:22:38','Y','Y','Y','Y','N'
'IRANTXE','Carsono Landing',0,'N','M','Y','N','2015-10-10 16:22:38','Y','N','Y','Y','N'
'IRDLIVICES','Maine Terminal',0,'N','L','Y','Y','2015-10-10 16:22:38','Y','Y','Y','Y','N'
'IRDLIVICES','Paez Hub',0,'N','M','Y','N','2015-10-10 16:22:38','N','N','N','Y','N'
'IRDLIVICES','Zoline Station',0,'N','M','Y','N','2015-10-10 16:22:38','N','Y','Y','Y','N'
'IRDLIVUNI','Kapteyn Vision',100,'N','M','Y','N','2015-08-27 10:10:16','N','Y','Y','Y','N'
'IRDLIVUNI','Zarnecki Point',100,'N','M','Y','N','2015-08-27 10:10:25','N','N','Y','N','N'
'IRUKAIABOZO','Faye Hub',0,'N','M','Y','N','2015-10-10 16:22:38','N','N','Y','Y','N'
'IRUKAIABOZO','Mcdermott Port',0,'N','M','N','N','2015-10-10 16:22:38','N','N','Y','Y','N'
'IRUKAIABOZO','Suri Ring',0,'N','L','Y','Y','2015-10-10 16:22:38','Y','Y','Y','Y','N'
'IRUKAMA','Blaauw City',325,'N','L','Y','Y','2015-06-24 11:56:22','Y','Y','Y','Y','N'
'IRUKAMA','Crossfield Orbital',419,'N','L','Y','Y','2015-06-24 11:57:38','Y','Y','Y','Y','N'
'IRUKAMA','Fadlan Barracks',0,'?','L','Y','N','2016-01-10 19:47:47','Y','?','?','?','Y'
'IRUKAMA','Serre Survey',0,'?','L','Y','N','2015-12-24 00:33:06','Y','?','?','?','?'
'IRUKAMI','Lanchester City',0,'Y','L','Y','Y','2015-10-10 16:22:38','Y','Y','Y','Y','N'
'IRUKAMI','Webb''s Claim',0,'?','L','Y','N','2015-12-23 17:57:58','Y','?','?','?','?'
'IRUKAN','King''s Claim',0,'N','M','Y','N','2015-10-10 16:22:38','N','N','Y','Y','N'
'IRUKAN','Tennyson D''Eyncourt Point',0,'N','M','Y','N','2015-10-10 16:22:38','N','Y','Y','Y','N'
'IRUKAS','Sikorsky Survey',0,'N','M','Y','N','2015-10-10 16:22:38','N','N','Y','Y','N'
'IRUKAS','Wirtanen''s Claim',0,'N','M','Y','N','2015-10-10 16:22:39','Y','N','Y','Y','N'
'IRULA','Anderson Orbital',0,'Y','L','Y','Y','2015-10-10 16:22:39','Y','Y','Y','Y','N'
'IRULACHAN','Sevastyanov Survey',0,'Y','M','Y','N','2015-10-10 16:22:39','Y','Y','Y','N','N'
'IRULACHAN','Soddy Asylum',0,'?','L','?','N','2015-12-30 00:02:38','Y','?','?','?','?'
'IRULACHAN','Von Helmont Depot',0,'Y','M','Y','N','2015-10-10 16:22:39','Y','N','Y','Y','N'
'IRULI','Fabian Orbital',0,'N','M','Y','N','2015-10-10 16:22:39','N','N','Y','N','N'
'IRULI','Pogson Port',0,'N','M','Y','N','2015-10-10 16:22:39','N','Y','Y','Y','N'
'IRULIS','Babbage Terminal',29,'N','M','Y','N','2015-09-06 22:46:52','N','Y','Y','Y','N'
'IRULIS','Boswell Dock',39,'N','M','Y','N','2015-09-06 22:52:35','N','N','Y','Y','N'
'IRULIS','Collins Refinery',21,'N','M','Y','N','2015-09-06 22:44:10','N','N','Y','Y','N'
'IRUSAMARA','Schmidt Survey',0,'N','M','Y','N','2015-10-10 16:22:39','N','N','Y','Y','N'
'IRUSAMARA','Swift Horizons',0,'N','M','N','N','2015-10-10 16:22:39','N','N','Y','Y','N'
'IRUSAMARA','Vasquez de Coronado Settlement',0,'?','?','Y','?','2016-01-06 22:40:02','?','?','?','?','?'
'IRUSAN','Bella Port',1245,'Y','L','Y','Y','2015-05-02 02:00:21','Y','Y','Y','Y','N'
'IRUSAN','Onufriyenko Port',2350,'Y','M','Y','N','2015-05-13 08:29:37','Y','Y','Y','N','N'
'IRUSH','Digges Depot',0,'N','M','Y','N','2015-10-10 16:22:39','Y','N','Y','Y','N'
'ISHTAR','Vinci Base',6610,'N','M','Y','N','2015-06-21 23:17:57','Y','Y','Y','Y','N'
'ISIS','Levchenko Relay',11,'Y','M','Y','N','2015-08-13 20:58:53','N','N','Y','Y','N'
'ISIS','Schwarzschild Stadium',161,'Y','L','Y','Y','2015-05-02 02:00:21','Y','Y','Y','Y','N'
'ISITA','Xing Terminal',0,'N','M','Y','N','2015-10-10 16:22:39','Y','N','Y','Y','N'
'ISITAB','Bowen Platform',8,'N','M','Y','N','2016-01-03 11:41:40','Y','Y','Y','Y','N'
'ISITAB','Dias Observatory',0,'?','L','Y','N','2016-01-03 11:32:24','Y','?','?','?','Y'
'ISITAB','Webb Arsenal',937,'?','L','Y','N','2016-01-03 09:30:26','Y','Y','Y','Y','Y'
'ISITANI','Creamer Ring',391,'Y','L','Y','Y','2015-05-02 02:00:21','Y','Y','Y','Y','N'
'ISITANI','Dorsett Port',586,'Y','M','Y','N','2015-10-10 16:22:39','Y','Y','Y','N','N'
'ISITANI','Goddard Dock',392,'N','M','Y','N','2015-05-13 13:34:56','N','Y','Y','Y','N'
'ISITI','Altuna Port',0,'N','L','Y','Y','2015-10-10 16:22:39','Y','Y','Y','Y','N'
'ISITI','Harvia Orbital',0,'N','M','Y','N','2015-10-10 16:22:39','N','N','Y','Y','N'
'ISITI','Perrine Port',0,'Y','M','N','N','2015-10-10 16:22:39','N','N','Y','Y','N'
'ISITOU','Riemann Dock',0,'Y','L','Y','Y','2015-10-10 16:22:39','Y','Y','Y','Y','N'
'ISLA','Alvares Gateway',888,'N','L','Y','Y','2015-11-22 21:03:06','Y','Y','Y','Y','N'
'ISLA','Felice Port',2187,'N','M','Y','N','2015-11-22 21:04:41','N','Y','Y','Y','N'
'ISLA','Turtledove Terminal',1659,'N','M','Y','N','2015-11-22 21:04:28','N','N','Y','N','N'
'ISLASTO','Brunel Prospect',0,'N','M','Y','N','2015-10-10 16:22:39','N','N','Y','Y','N'
'ISLASTYARA','Broderick Refinery',6,'N','M','Y','N','2015-10-10 16:22:39','Y','Y','Y','N','N'
'ISLASTYARA','Levinson Relay',0,'?','?','Y','?','2016-01-03 02:46:01','?','?','?','?','?'
